Rover ID,Latitude,Longitude,Timestamp
figure,"78° 30' 23.62"" N","-79° -35' -47.81"" E",2023-03-31 22:16:26
appear,"-83° -30' -1.19"" N","78° 7' 31.22"" E",2023-04-11 06:41:44
life,"58° 26' 28.01"" N","103° 16' 36.11"" E",2023-07-31 00:40:41
foreign,"82° 29' 21.88"" N","79° 51' 28.03"" E",2023-11-15 23:09:43
Democrat,"-46° -2' -22.96"" N","9° 47' 49.53"" E",2023-03-17 14:07:02
fill,"-23° -25' -51.73"" N","-87° -6' -28.66"" E",2023-08-18 04:13:21
will,"13° 18' 9.53"" N","99° 3' 21.65"" E",2023-02-17 06:23:14
herself,"10° 11' 21.36"" N","-137° -36' -55.36"" E",2023-02-28 05:32:09
example,"-26° -55' -38.92"" N","52° 24' 12.13"" E",2023-10-06 15:40:47
listen,"21° 45' 10.35"" N","67° 44' 6.23"" E",2023-08-13 12:01:55
gas,"5° 16' 37.91"" N","-84° -56' -3.09"" E",2023-07-05 23:53:26
activity,"28° 14' 22.75"" N","148° 37' 16.63"" E",2023-07-22 00:04:39
safe,"39° 28' 10.19"" N","-44° -7' -16.09"" E",2023-03-27 13:52:40
treatment,"5° 26' 59.64"" N","39° 31' 32.71"" E",2023-01-04 11:13:14
today,"-87° -48' -15.67"" N","-52° -31' -21.02"" E",2023-08-26 11:44:20
stand,"57° 2' 28.60"" N","-65° -35' -45.83"" E",2023-06-06 04:09:23
west,"-85° -15' -41.58"" N","-144° -39' -37.59"" E",2023-01-29 21:19:00
government,"18° 20' 44.37"" N","-177° -48' -6.12"" E",2023-12-27 04:37:38
story,"32° 11' 42.12"" N","38° 46' 30.01"" E",2023-07-24 14:18:32
still,"7° 53' 33.46"" N","147° 55' 11.57"" E",2023-01-03 21:28:00
before,"49° 40' 16.60"" N","107° 4' 44.07"" E",2023-02-16 00:45:36
develop,"47° 40' 31.31"" N","15° 25' 15.67"" E",2023-07-04 01:13:26
your,"60° 14' 54.20"" N","74° 3' 31.26"" E",2023-12-22 22:58:25
them,"-37° -10' -19.06"" N","9° 45' 42.92"" E",2023-06-19 13:35:40
sit,"-83° -41' -37.25"" N","-2° -21' -42.48"" E",2023-05-17 04:02:49
three,"77° 40' 24.50"" N","-165° -18' -53.71"" E",2023-09-26 08:11:53
increase,"-12° -32' -29.89"" N","19° 33' 39.67"" E",2023-09-28 12:57:47
assume,"-47° -37' -12.68"" N","-122° -43' -12.50"" E",2023-10-19 04:08:03
hear,"-70° -48' -43.25"" N","-67° -53' -15.77"" E",2023-01-22 19:41:28
enter,"26° 15' 50.78"" N","163° 49' 58.07"" E",2023-01-13 02:35:31
detail,"38° 37' 46.79"" N","-100° -12' -1.48"" E",2023-01-24 15:33:23
lawyer,"76° 54' 47.60"" N","-127° -2' -7.57"" E",2023-10-09 21:37:49
organization,"-25° -23' -58.13"" N","121° 30' 7.75"" E",2023-09-06 07:24:29
add,"-5° -5' -27.31"" N","49° 31' 54.94"" E",2023-12-20 07:43:22
top,"62° 41' 30.62"" N","-6° -54' -29.91"" E",2023-03-09 03:18:06
determine,"58° 39' 46.26"" N","94° 15' 54.40"" E",2023-04-21 01:06:36
the,"-36° -31' -34.30"" N","-18° -17' -49.87"" E",2023-01-18 03:55:57
public,"76° 35' 1.19"" N","-139° -3' -24.91"" E",2023-10-12 01:28:22
piece,"-31° -35' -56.21"" N","91° 8' 32.79"" E",2023-10-07 16:17:57
worry,"-8° -4' -13.07"" N","33° 13' 30.04"" E",2023-03-16 15:41:52
me,"88° 23' 23.43"" N","-79° -16' -8.49"" E",2023-01-17 21:56:06
hair,"-5° -3' -35.13"" N","-7° -16' -22.58"" E",2023-05-07 19:09:44
